,LINEOUT AVG,LINEOUT STD
91,25174.66571329019,430.54601582140174
92,25149.88442129025,435.5974290968665
93,24917.63319573952,441.9067977379003
94,24768.670438054993,412.58160911078267
95,24774.589223546882,422.16772243584376
96,24696.732235551983,414.83905920438417
97,24663.45665768598,424.21659125351357
98,24620.647866006966,430.37535582540727
99,24467.680976738386,419.0523282537141
100,24447.15845801635,426.6947801806992
101,24330.071851473615,422.5484820901064
102,24308.512338139193,415.05594156477514
103,24187.824231593688,425.0795100381207
104,24182.204189098222,398.13663321455135
105,24062.806397130968,435.67799051191935
106,24076.238784259967,415.28575453640013
107,23952.94957220247,391.79662528215573
108,23885.554453486176,391.1166210369251
109,23839.672181160448,411.2627851617843
110,23826.99228500026,486.30462880647116
111,23724.141136471655,412.936197794135
112,23715.388251766897,434.818357483812
113,23490.20410142667,425.80006120307587
114,23441.550446735277,400.01187216172326
115,23460.665466537543,413.4552835180608
116,23327.97729887972,402.38864599332294
117,23314.54168947253,419.6816519704713
118,23216.797211136476,405.83202583038343
119,23239.735815253953,446.57996995376357
120,23104.687601186724,400.3845713022461
121,23153.687525205445,410.668767751533
122,22941.165237565187,406.55389044119534
123,22947.54853102841,394.1589415886281
124,22839.094243176,416.9732059584668
125,22746.35654588295,419.14713520143755
126,22697.16851914171,421.1828119609203
127,22599.67367303385,388.2727913671355
128,22540.12432869968,398.5252499978115
129,22491.271282201487,412.5016863217195
130,22407.47716942536,405.49494167686055
131,22391.402940620832,397.8543825716216
132,22298.82024173941,397.15576563648466
133,22221.41206208318,413.6037726602803
134,22230.323594614285,392.7474498785473
135,22157.81224473087,410.1175672107332
136,22046.003416127827,384.80251001263076
137,21897.857571351044,387.01130255682716
138,21885.757336468523,403.3823336092546
139,21880.58676877288,391.22092016539176
140,21812.873609455823,417.49994848492804
141,21686.791311018937,397.06732986266786
142,21668.571758914055,404.048732172219
143,21517.507320602585,395.1377087203331
144,21478.564765965777,409.4204612519935
145,21471.892758944883,415.42207667885737
146,21402.091768110145,407.12288354626696
147,21345.804087351487,399.598356090268
148,21239.758799811116,398.2925707337437
149,21211.126545876537,401.23774773055953
150,21091.384832840755,401.26688379403157
151,21100.40770647627,377.17708324044196
152,21063.12442374936,410.84181981928833
153,20916.565186057156,428.65629103435924
154,20805.989662916945,398.7513754418538
155,20808.310115141838,390.66658407907346
156,20827.84199136917,384.97268315445933
157,20618.171083318135,399.4490812903997
158,20546.04502915811,393.60889570890055
159,20482.20141469423,398.429415400587
160,20358.746247513307,382.2597312288489
161,20276.31592785393,384.27001600096656
162,20217.36461638681,398.38379805114624
163,20088.360958047633,389.4900762972644
164,19899.689036620835,382.39414244285894
165,19717.360892583645,392.02670432343956
166,19684.99673462631,377.9742875111682
167,19594.30399876339,413.5655715330036
168,19323.414610953623,365.7742910780803
169,19236.88017435747,379.86862137620466
170,19157.722276127883,388.73233785105185
171,19051.045336237614,373.79250784271574
172,18859.24470899028,390.4316691470413
173,18654.45392618431,377.6259782527923
174,18379.94870538317,396.97913397022893
175,18289.441562402615,364.1442175400679
176,18242.92686510202,361.6424848874935
