,LINEOUT AVG,LINEOUT STD
273,29248.694053884636,506.41784844476774
274,29434.088814964318,529.7270548884294
275,29506.21888745226,505.923963754279
276,29710.818439858358,493.9496172836595
277,29785.804490910832,512.1301721513319
278,29820.38158604673,535.9784427157307
279,29896.228659796467,493.5739702602711
280,29951.063283931227,507.5280846827305
281,30068.48623334618,538.9378413340901
282,30247.44653661589,534.2798965582753
283,30305.44209360928,528.3623032738407
284,30454.03173254978,544.0743951094432
285,30539.095713767238,547.9557463417074
286,30572.66425865138,520.4237428510131
287,30500.23965492669,513.2832949068704
288,30684.06535194651,505.6593110477322
289,30774.888488471657,540.6886937644526
290,30789.0364356216,536.209126134623
291,30853.018112494192,533.1316460375909
292,30867.793905355215,529.8357181771004
293,30751.759145711898,527.5863263355445
294,30798.130826349767,538.5673875961609
295,30762.52517265578,540.3613901053751
296,30733.302423568897,527.9498770810679
297,30856.243818092014,535.8041938336322
298,30582.8730186585,512.706670298068
299,29326.619824687696,530.8475155159881
