,DOWNSTREAM
90,0.0060832499999999914
91,-0.008604250000000008
92,0.034208249999999996
93,0.09264574999999999
94,0.07483324999999999
95,0.08514574999999999
96,0.07858325
97,0.08202075
98,0.08420825
99,0.056395749999999994
100,-0.02329175
101,0.04389574999999999
102,0.08452074999999998
103,0.08233325
104,0.07670825
105,0.09045824999999999
106,0.048270749999999994
107,-0.010791750000000003
108,0.007958249999999993
109,-0.0039167500000000036
110,0.005458249999999998
111,-0.0026667500000000094
112,0.004520749999999997
113,-0.002354250000000009
114,0.004833249999999997
115,-0.002354250000000009
116,0.0051457499999999975
117,-0.0029792500000000097
118,0.005770749999999991
119,-0.004854250000000011
120,0.008895749999999994
121,-0.011416750000000007
122,0.03733324999999999
123,0.08952075000000001
124,0.07827075
125,0.08139574999999999
126,0.08264574999999999
127,0.07702075
128,0.09014575
129,0.048270749999999994
130,-0.010791750000000006
131,0.007645749999999993
132,-0.003291750000000003
133,0.0038957499999999895
134,-0.0007917500000000077
135,0.0026457499999999884
136,0.0001457499999999931
137,0.0017082499999999945
138,0.001083249999999994
139,0.0004582499999999934
140,0.0020207499999999948
141,-0.00047925000000000745
142,0.003270749999999996
143,-0.002041750000000009
144,0.0051457499999999975
145,-0.005166750000000012
146,0.012333249999999997
147,-0.03391675
148,-0.08797925000000001
149,-0.07579175000000002
150,-0.07891675000000001
151,-0.08141675000000001
152,-0.07266675
153,-0.09204175
154,-0.03766675000000001
155,-0.019229250000000003
156,-0.09735425000000002
157,-0.06860425
158,-0.08422925
159,-0.07954175
160,-0.053916750000000006
161,0.020458249999999997
162,-0.012666750000000004
163,0.012958249999999998
164,-0.009541750000000009
165,0.011395749999999996
166,-0.009541750000000009
167,0.013270749999999998
168,-0.01485425000000001
169,0.040145749999999994
170,0.08733325
171,0.07983325
172,0.08045824999999998
173,0.08264574999999999
174,0.07920825
175,0.08327074999999999
176,0.07858325
177,0.08389574999999999
178,0.07827074999999999
179,0.08389574999999999
180,0.07827075
181,0.08420824999999998
182,0.07795824999999998
183,0.08420824999999998
184,0.07764574999999999
185,0.08452075
186,0.07733324999999999
187,0.08514574999999999
188,0.07670825
189,0.08545825
190,0.07608324999999999
191,0.08702074999999998
192,0.07327075
193,0.09327074999999999
194,0.04545824999999999
195,-0.007979250000000007
196,0.005145749999999991
197,-0.0007917500000000077
198,0.0020207499999999948
199,0.0007707499999999937
200,0.001083249999999994
201,0.0013957499999999942
202,0.0004582499999999934
203,0.0020207499999999948
204,-0.00016675000000000717
205,0.002333249999999995
206,-0.00016675000000000717
207,0.0026457499999999953
208,-0.00047925000000000745
209,0.0029582499999999956
210,-0.00047925000000000745
211,0.0026457499999999953
212,-0.0007917500000000077
213,0.0029582499999999956
214,-0.001104250000000008
215,0.003270749999999996
216,-0.0014167500000000083
217,0.0038957499999999964
218,-0.0017292500000000086
219,0.00420824999999999
220,-0.002354250000000009
221,0.005145749999999991
222,-0.0036042500000000102
223,0.007020749999999992
224,-0.006729250000000006
225,0.013270749999999991
226,-0.03485425000000001
227,-0.08766675000000002
228,-0.07547925
229,-0.07985425000000002
230,-0.07922925
231,-0.07735425000000001
232,-0.08204175
233,-0.07360425000000001
234,-0.08891675000000002
235,-0.045166750000000006
236,0.01202074999999999
237,-0.004541750000000004
238,0.00452074999999999
239,-0.001104250000000008
240,0.002333249999999995
241,0.0004582499999999934
242,0.001083249999999994
243,0.0013957499999999942
244,-0.00016675000000000717
245,0.0029582499999999956
246,-0.002041750000000009
247,0.006395749999999992
248,-0.008916750000000008
249,0.03514574999999999
250,0.09108325
251,0.07702075
252,0.08139574999999999
253,0.08639574999999998
254,0.05170825
255,-0.013916750000000006
256,0.010770749999999996
257,-0.006416750000000006
258,0.0073332499999999926
259,-0.004229250000000004
260,0.0060832499999999914
261,-0.0036042500000000102
262,0.005458249999999991
263,-0.0029792500000000097
264,0.005145749999999991
265,-0.0029792500000000097
266,0.005145749999999991
267,-0.0029792500000000097
268,0.005458249999999991
269,-0.0036042500000000102
270,0.006708249999999992
271,-0.0061042500000000055
272,0.01264574999999999
273,-0.03391675000000001
274,-0.08891675000000002
275,-0.07391675
276,-0.08235425000000002
277,-0.07610425000000001
278,-0.08141675000000001
279,-0.07610425000000001
280,-0.08235425000000002
281,-0.07391675
282,-0.08829175
283,-0.04641675000000001
284,0.013583249999999991
285,-0.0061042500000000055
286,0.006395749999999992
287,-0.00329175000000001
288,0.00483324999999999
289,-0.0026667500000000094
290,0.004520749999999997
291,-0.002354250000000009
292,0.004208249999999997
293,-0.002041750000000009
294,0.004208249999999997
295,-0.002041750000000009
296,0.004208249999999997
297,-0.002041750000000009
298,0.004208249999999997
299,-0.002041750000000009
300,0.004520749999999997
301,-0.002354250000000009
302,0.004520749999999997
303,-0.002354250000000009
304,0.004520749999999997
305,-0.002354250000000009
306,0.004833249999999997
307,-0.0029792500000000097
308,0.0051457499999999975
309,-0.0029792500000000097
310,0.005770749999999998
311,-0.0039167500000000105
312,0.006395749999999992
313,-0.004854250000000011
314,0.007645749999999993
315,-0.006729250000000006
316,0.010770749999999996
317,-0.013291750000000008
318,0.03920824999999999
319,0.08733325
320,0.08077075
321,0.07889574999999999
322,0.08577074999999998
323,0.07389574999999998
324,0.09358324999999999
325,0.04452075
326,-0.00672925000000002
327,0.0026457499999999884
328,0.0026457499999999884
329,-0.00329175000000001
330,0.008895749999999994
331,-0.013291750000000005
332,0.04389575000000001
333,0.05920824999999999
334,-0.016416750000000004
335,0.011083249999999996
336,-0.005791750000000012
337,0.0060832499999999914
338,-0.002354250000000009
339,0.0038957499999999964
340,-0.0007917500000000077
341,0.0020207499999999948
342,0.001083249999999994
343,0.0004582499999999934
344,0.0029582499999999956
345,-0.002041750000000002
346,0.006708249999999992
347,-0.009854250000000002
348,0.03639575
349,0.08858325
350,0.08295824999999998
351,0.05358324999999999
352,-0.014854250000000006
353,0.011395749999999996
354,-0.006729250000000006
355,0.0073332499999999926
356,-0.004541750000000004
357,0.006083249999999998
358,-0.003291750000000003
359,0.004833249999999997
360,-0.002354250000000002
361,0.004208249999999997
362,-0.002041750000000002
363,0.0038957499999999964
364,-0.0017292500000000086
365,0.003583249999999996
366,-0.0014167500000000083
367,0.003270749999999996
368,-0.0007917500000000077
369,0.0029582499999999956
370,-0.0007917500000000077
371,0.0026457499999999953
372,-0.00047925000000000745
373,0.0026457499999999953
374,-0.00047925000000000745
375,0.002333249999999995
376,0.0001457499999999931
377,0.0020207499999999948
378,0.0001457499999999931
379,0.0020207499999999948
380,0.0001457499999999931
381,0.0017082499999999945
382,0.0004582499999999934
383,0.0017082499999999945
384,0.0007707499999999937
385,0.001083249999999994
386,0.001083249999999994
387,0.0007707499999999937
388,0.0013957499999999942
389,0.0004582499999999934
390,0.0017082499999999945
391,0.0001457499999999931
392,0.002333249999999995
393,-0.0007917500000000077
394,0.003270749999999989
395,-0.002041750000000009
396,0.005458249999999991
397,-0.005479250000000005
398,0.01295824999999999
399,-0.035166750000000004
400,-0.08579175
401,-0.08172925
402,-0.05079175000000001
403,0.016708249999999994
404,-0.008916750000000008
405,0.008583249999999994
406,-0.005166750000000005
407,0.006395749999999992
408,-0.0036042500000000102
409,0.005458249999999991
410,-0.0029792500000000097
411,0.004833249999999997
412,-0.002354250000000009
413,0.004520749999999997
414,-0.002041750000000009
415,0.004208249999999997
416,-0.0017292500000000086
417,0.0038957499999999964
418,-0.0017292500000000086
419,0.003583249999999996
420,-0.0014167500000000083
421,0.003583249999999996
422,-0.0014167500000000083
423,0.003583249999999996
424,-0.001104250000000008
425,0.003270749999999996
426,-0.001104250000000008
427,0.003270749999999996
428,-0.001104250000000008
429,0.003270749999999996
430,-0.0007917500000000077
431,0.0029582499999999956
432,-0.0007917500000000077
433,0.0029582499999999956
434,-0.0007917500000000077
435,0.0026457499999999953
436,-0.00016675000000000717
437,0.002333249999999995
438,-0.00016675000000000717
439,0.0020207499999999948
440,0.0001457499999999931
441,0.0017082499999999945
442,0.001083249999999994
443,0.0004582499999999934
444,0.003270749999999996
445,-0.005166750000000005
446,0.030145749999999992
447,0.09795825
448,0.06764575
449,0.09702074999999999
450,0.04264574999999999
451,-0.0061042500000000055
452,0.0035832499999999892
453,0.0001457499999999931
454,0.001083249999999994
455,0.0013957499999999942
456,0.0004582499999999934
457,0.0020207499999999948
458,0.0001457499999999931
459,0.0020207499999999948
460,-0.00016675000000000717
461,0.002333249999999995
462,-0.00016675000000000717
463,0.002333249999999995
464,-0.00016675000000000717
465,0.002333249999999995
466,-0.00016675000000000717
467,0.002333249999999995
468,-0.00016675000000000717
469,0.002333249999999995
470,-0.00016675000000000717
471,0.002333249999999995
472,-0.00016675000000000717
473,0.002333249999999995
474,-0.00016675000000000717
475,0.002333249999999995
476,-0.00016675000000000717
477,0.0026457499999999953
478,-0.00016675000000000717
479,0.0026457499999999953
480,-0.00047925000000000745
481,0.0026457499999999953
482,-0.00047925000000000745
483,0.0026457499999999953
484,-0.00047925000000000745
485,0.0026457499999999953
486,-0.00047925000000000745
487,0.0026457499999999953
488,-0.00047925000000000745
489,0.0026457499999999953
490,-0.00047925000000000745
491,0.0026457499999999953
492,-0.00047925000000000745
493,0.0026457499999999953
494,-0.0007917500000000077
495,0.0029582499999999956
496,-0.0007917500000000077
497,0.0029582499999999956
498,-0.001104250000000008
499,0.003270749999999996
500,-0.0014167500000000083
501,0.004208249999999997
502,-0.0026667500000000025
503,0.006395749999999999
504,-0.008291750000000007
505,0.033270749999999995
506,0.09452074999999999
507,0.07108324999999999
508,0.09358324999999998
509,0.04639574999999999
510,-0.009854250000000009
511,0.0073332499999999926
512,-0.0036042500000000033
513,0.005458249999999998
514,-0.0029792500000000027
515,0.005770749999999998
516,-0.004229250000000004
517,0.007958249999999993
518,-0.009854250000000009
519,0.03545825
520,0.09202074999999998
521,0.07514575
522,0.08545824999999999
523,0.07702075
524,0.08545824999999999
525,0.07514575
526,0.09108324999999999
527,0.047958249999999994
528,-0.010791750000000003
529,0.007958249999999993
530,-0.0039167500000000036
531,0.0051457499999999975
532,-0.0026667500000000094
533,0.004208249999999997
534,-0.002041750000000009
535,0.0038957499999999964
536,-0.0017292500000000086
537,0.0038957499999999964
538,-0.0017292500000000086
539,0.003583249999999996
540,-0.0014167500000000083
541,0.003583249999999996
542,-0.0014167500000000083
543,0.003583249999999996
544,-0.0017292500000000086
545,0.0038957499999999964
546,-0.0017292500000000086
547,0.0038957499999999964
548,-0.0017292500000000086
549,0.0038957499999999964
550,-0.0017292500000000086
551,0.004208249999999997
552,-0.002041750000000009
553,0.004520749999999997
554,-0.002354250000000009
555,0.004833249999999997
556,-0.0026667500000000094
557,0.0051457499999999975
558,-0.003291750000000003
559,0.005770749999999998
560,-0.004229250000000004
561,0.0073332499999999926
562,-0.007041750000000006
563,0.013583249999999995
564,-0.03485425
565,-0.08797925000000001
566,-0.07454175000000002
567,-0.08172925
568,-0.07579175
569,-0.08516675
570,-0.05110425000000002
571,0.020458249999999983
572,-0.017979250000000016
573,0.04233324999999999
574,0.08545824999999999
575,0.08202074999999998
576,0.07764574999999999
577,0.08608324999999999
578,0.07327075
579,0.09358325
580,0.04420825
581,-0.006416750000000006
582,0.0026457499999999953
583,0.002333249999999995
584,-0.0026667500000000094
585,0.00764575
586,-0.01079175000000001
587,0.03795824999999999
588,0.08702075000000001
589,0.08483325
590,0.05139574999999999
591,-0.012979250000000012
592,0.009208250000000001
593,-0.004541750000000011
594,0.005145749999999991
595,-0.002041750000000009
596,0.003270750000000003
597,-0.00016675000000000717
598,0.0020207500000000017
599,0.0007707499999999867
600,0.0007707499999999867
601,0.0017082499999999945
602,-0.0001667499999999933
603,0.0029582499999999956
604,-0.0014167500000000222
605,0.004208249999999997
606,-0.003291749999999996
607,0.007333250000000013
608,-0.007979250000000021
609,0.016708249999999994
610,-0.04235425000000001
611,-0.05641675
612,0.017958249999999995
613,-0.008291750000000007
614,0.007020749999999992
615,-0.0026667500000000025
616,0.0026457499999999953
617,0.002333249999999995
618,-0.005166750000000005
619,0.03170824999999999
620,0.09483325000000001
621,0.07358324999999999
622,0.08483325
623,0.08264575
624,0.055770749999999994
625,-0.018916750000000006
626,0.017333249999999994
627,-0.01704175
628,0.041395749999999995
629,0.08608325
630,0.08045825
631,0.08045824999999998
632,0.08264574999999999
633,0.07920825000000001
634,0.08327075
635,0.07889574999999999
636,0.08327075
637,0.07889574999999999
638,0.08327075
639,0.07889575
640,0.08358325
641,0.07889574999999999
642,0.08327075
643,0.07889574999999999
644,0.08327074999999999
645,0.07858325
646,0.08389575
647,0.07827075
648,0.08420824999999998
649,0.07733324999999999
650,0.08545824999999999
651,0.07483325
652,0.09170824999999999
653,0.04733324999999999
654,-0.010166750000000002
655,0.007020749999999992
656,-0.003291750000000003
657,0.004520749999999997
658,-0.002041750000000009
659,0.004208249999999997
660,-0.0017292500000000086
661,0.0038957499999999964
662,-0.002354250000000009
663,0.0051457499999999975
664,-0.0036042500000000102
665,0.007645749999999993
666,-0.010166750000000009
667,0.03577074999999999
668,0.09108324999999999
669,0.07639574999999998
670,0.08295824999999998
671,0.08077075
672,0.07889574999999999
673,0.08795824999999999
674,0.050458249999999996
675,-0.013291750000000005
676,0.010145749999999995
677,-0.0061042500000000055
678,0.007645749999999993
679,-0.005479250000000005
680,0.009208250000000001
681,-0.010791750000000003
682,0.03545824999999998
683,0.09202075
684,0.07452075
685,0.08670824999999999
686,0.07452075
687,0.09170824999999999
688,0.047333249999999986
689,-0.010166750000000006
690,0.007645749999999993
691,-0.003291750000000003
692,0.00420824999999999
693,-0.0017292500000000086
694,0.003270749999999996
695,-0.00047925000000000745
696,0.002333249999999995
697,0.0007707499999999937
698,0.0004582499999999934
699,0.003270749999999996
700,-0.005166750000000005
701,0.030770749999999993
702,0.09670825
703,0.07014575
704,0.09108325
705,0.07045825
706,0.09545825
707,0.04358325
708,-0.006729250000000006
709,0.0038957499999999964
710,-0.00016675000000000717
711,0.0013957499999999942
712,0.001083249999999994
713,0.0007707499999999937
714,0.0017082499999999945
715,0.0004582499999999934
716,0.0020207499999999948
717,0.0001457499999999931
718,0.0020207499999999948
719,0.0001457499999999931
720,0.0020207499999999948
721,0.0001457499999999931
722,0.0020207499999999948
723,0.0001457499999999931
724,0.0020207499999999948
725,0.0001457499999999931
726,0.0020207499999999948
727,0.0001457499999999931
728,0.0020207499999999948
729,0.0004582499999999934
730,0.0017082499999999945
731,0.0004582499999999934
732,0.0017082499999999945
733,0.0007707499999999937
734,0.001083249999999994
735,0.0013957499999999942
736,0.0004582499999999934
737,0.0026457499999999953
738,-0.002041750000000002
739,0.008583249999999994
740,-0.02985425
741,-0.09297925
742,-0.07016675
743,-0.08610425
744,-0.07266675
745,-0.08516674999999999
746,-0.07266675
747,-0.08610425
748,-0.07016675
749,-0.09141675000000002
750,-0.04297925000000001
751,0.010145749999999995
752,-0.0029792500000000027
753,0.003270749999999996
754,-0.00047925000000000745
755,0.002333249999999995
756,-0.00047925000000000745
757,0.0029582499999999956
758,-0.0026667500000000094
759,0.008895749999999994
760,-0.029854250000000006
761,-0.09329175
762,-0.06954175000000001
763,-0.08672925000000001
764,-0.07141675000000001
765,-0.08610425
766,-0.07141675
767,-0.08704175
768,-0.06891675
769,-0.09360425000000001
770,-0.04079175
771,0.007645749999999993
772,0.00014575000000000005
773,-0.0001667499999999933
774,0.004208249999999983
775,-0.0039167500000000105
776,0.008270749999999993
777,-0.011416750000000003
778,0.037958249999999985
779,0.08733325
780,0.08452074999999999
781,0.05233325
782,-0.014229250000000006
783,0.010770749999999996
784,-0.006729250000000006
785,0.008270749999999993
786,-0.007041750000000006
787,0.012958249999999994
788,-0.03360425
789,-0.08922925
790,-0.07360425000000001
791,-0.08297925
792,-0.07579174999999999
793,-0.08204175000000001
794,-0.07610425
795,-0.08141675000000001
796,-0.07610425000000001
797,-0.08172925
798,-0.07610425000000001
799,-0.08204175000000001
800,-0.07579175
801,-0.08235425000000002
802,-0.07516675
803,-0.08329175
804,-0.07422925
805,-0.08422925
806,-0.07266675
807,-0.08641675000000001
808,-0.06891675
809,-0.09454175000000001
810,-0.037979250000000006
811,0.0004582499999999795
812,0.030458249999999992
813,0.09483325
814,0.07389575
815,0.08545824999999999
816,0.07827075
817,0.08295825
818,0.08045825
819,0.08108325
820,0.08170824999999998
821,0.07920825
822,0.08358325
823,0.07702075
824,0.08670824999999999
825,0.07233324999999999
826,0.09608325000000001
827,0.03795824999999999
828,0.023583249999999986
829,0.09764574999999999
830,0.07264575
831,0.08483325
832,0.08327074999999999
833,0.05452074999999999
834,-0.016729250000000008
835,0.013270749999999991
836,-0.008916750000000008
837,0.010145749999999995
838,-0.007666750000000007
839,0.009833249999999995
840,-0.00829175
841,0.012333249999999997
842,-0.014229250000000006
843,0.040458249999999994
844,0.08545824999999999
845,0.08577074999999999
846,0.05233324999999999
847,-0.01610425
848,0.016708250000000008
849,-0.03579175000000001
850,-0.08829175
851,-0.07360425
852,-0.08266675000000001
853,-0.07516675
854,-0.08297925
855,-0.07454175
856,-0.08454175
857,-0.07047925000000001
858,-0.09516675000000001
859,-0.017979250000000006
860,0.11420824999999998
861,0.034520749999999996
862,-0.0007917500000000077
863,-0.00016675000000000717
864,0.003270749999999996
865,-0.002041750000000009
866,0.004520749999999997
867,-0.00329175000000001
868,0.006395749999999999
869,-0.0061042500000000055
870,0.012645749999999997
871,-0.03422925000000001
872,-0.08829175
873,-0.07516675
874,-0.07985425000000002
875,-0.07985425000000002
876,-0.07547925
877,-0.08704175
878,-0.04704175
879,0.013895749999999995
880,-0.006416750000000006
881,0.006395749999999992
882,-0.0029792500000000027
883,0.004520749999999997
884,-0.0014167500000000013
885,0.003270749999999996
886,-0.0007917500000000008
887,0.0026457499999999953
888,-0.00016675000000000023
889,0.0020207499999999948
890,0.0007707499999999937
891,0.001083249999999994
892,0.0013957499999999873
893,-0.00016675000000000717
894,0.003270749999999989
895,-0.0029792500000000027
896,0.009520749999999988
897,-0.031104250000000007
898,-0.09141675000000002
899,-0.07172925
900,-0.08391675000000001
901,-0.07547925
902,-0.08141675000000001
903,-0.07797925
904,-0.07797925
905,-0.08454175
906,-0.04954175000000001
907,0.016708249999999994
908,-0.009229250000000008
909,0.009520749999999994
910,-0.0061042500000000124
911,0.007645749999999993
912,-0.005166750000000012
913,0.0073332499999999926
914,-0.004854250000000011
915,0.007020749999999992
916,-0.004854250000000011
917,0.0073332499999999926
918,-0.005166750000000005
919,0.007958249999999993
920,-0.006416750000000006
921,0.008895749999999994
922,-0.00829175
923,0.012645749999999997
924,-0.015166750000000003
925,0.04202074999999999
926,0.08327074999999998
927,0.08889575
928,0.04764575
929,-0.009229250000000008
930,0.005145749999999991
931,-0.00016675000000000717
932,-0.00016675000000000717
933,0.005145749999999991
934,-0.007979250000000007
935,0.034208249999999996
936,0.09233324999999999
937,0.07545824999999999
938,0.08389574999999999
939,0.08014574999999999
940,0.07952074999999999
941,0.08764575
942,0.05077074999999999
943,-0.013291750000000019
944,0.010145749999999995
945,-0.0061042500000000055
946,0.007333249999999986
947,-0.004541750000000011
948,0.006708249999999999
949,-0.004541750000000011
950,0.007020749999999992
951,-0.005479249999999991
952,0.009520749999999994
953,-0.01172925000000001
954,0.03764574999999999
955,0.08920824999999999
956,0.07827075
957,0.08139574999999999
958,0.08264574999999999
959,0.07733324999999999
960,0.08952075
961,0.048895749999999995
962,-0.011416750000000007
963,0.008270749999999993
964,-0.004229250000000011
965,0.005145749999999991
966,-0.002354250000000009
967,0.0038957499999999964
968,-0.0017292500000000086
969,0.003583249999999996
970,-0.001104250000000008
971,0.003270749999999996
972,-0.0007917500000000077
973,0.0029582499999999956
974,-0.0007917500000000077
975,0.0029582499999999956
976,-0.0007917500000000077
977,0.0026457499999999953
978,-0.00047925000000000745
979,0.0026457499999999953
980,-0.00047925000000000745
981,0.0026457499999999953
982,-0.00047925000000000745
983,0.0026457499999999953
984,-0.00047925000000000745
985,0.0026457499999999953
986,-0.00047925000000000745
987,0.002333249999999995
988,-0.00016675000000000717
989,0.002333249999999995
990,-0.00047925000000000745
991,0.0026457499999999953
992,-0.00047925000000000745
993,0.0026457499999999953
994,-0.00047925000000000745
995,0.0026457499999999953
996,-0.00047925000000000745
997,0.0026457499999999953
998,-0.00047925000000000745
999,0.0026457499999999953
1000,-0.00047925000000000745
1001,0.0026457499999999953
1002,-0.00047925000000000745
1003,0.0029582499999999956
1004,-0.0007917500000000077
1005,0.0029582499999999956
1006,-0.0007917500000000077
1007,0.0029582499999999956
1008,-0.0007917500000000077
1009,0.0029582499999999956
1010,-0.001104250000000008
1011,0.003270749999999996
1012,-0.001104250000000008
1013,0.003270749999999996
1014,-0.0014167500000000083
1015,0.003583249999999996
1016,-0.0014167500000000083
1017,0.0038957499999999964
1018,-0.0017292500000000086
1019,0.004208249999999997
1020,-0.002041750000000009
1021,0.004520749999999997
1022,-0.0026667500000000025
1023,0.0051457499999999975
1024,-0.0036042500000000033
1025,0.006395749999999999
1026,-0.005479250000000005
1027,0.009520749999999994
1028,-0.012041750000000004
1029,0.03827074999999999
1030,0.08827074999999998
1031,0.07983325
1032,0.07858325
1033,0.08920824999999999
1034,0.048895749999999995
1035,-0.011104250000000003
1036,0.007958249999999993
1037,-0.0036042500000000033
1038,0.004520749999999997
1039,-0.0017292500000000016
1040,0.0029582499999999956
1041,-0.00047925000000000745
1042,0.002333249999999995
1043,0.0001457499999999931
1044,0.0017082499999999945
1045,0.0004582499999999934
1046,0.0013957499999999942
1047,0.0007707499999999937
1048,0.0013957499999999942
1049,0.001083249999999994
1050,0.0013957499999999942
1051,0.0004582499999999934
1052,0.0029582499999999956
1053,-0.0039167500000000036
1054,0.027645749999999993
1055,0.10389575
1056,0.03952074999999999
1057,-0.0039167500000000036
1058,0.0013957499999999942
1059,0.0029582499999999887
1060,-0.002354250000000009
1061,0.006708249999999992
1062,-0.009229250000000008
1063,0.03514574999999999
1064,0.09170824999999999
1065,0.07608324999999999
1066,0.08389574999999999
1067,0.07952075
1068,0.08170824999999998
1069,0.08108325
1070,0.08014574999999999
1071,0.08358325
1072,0.07670825
1073,0.08983325
1074,0.048583249999999994
1075,-0.011104250000000024
1076,0.007958249999999986
1077,-0.0039167500000000105
1078,0.0051457500000000045
1079,-0.002041750000000009
1080,0.0038957499999999895
1081,-0.001104250000000015
1082,0.0029582499999999956
1083,-0.0007917500000000077
1084,0.0026457499999999884
1085,-0.00016675000000000717
1086,0.002333249999999995
1087,-0.00016675000000000717
1088,0.002333249999999995
1089,0.0001457499999999931
1090,0.0017082499999999876
1091,0.0004582499999999934
1092,0.0017082499999999945
1093,0.0007707500000000006
1094,0.0013957499999999942
1095,0.0007707499999999937
1096,0.0013957499999999942
1097,0.0007707499999999937
1098,0.0013957499999999942
1099,0.001083249999999994
1100,0.001083249999999994
1101,0.001083249999999994
1102,0.001083249999999994
1103,0.0013957499999999942
1104,0.0007707499999999937
1105,0.0017082499999999945
1106,0.0004582499999999934
1107,0.0017082499999999945
1108,-0.00016675000000000717
1109,0.002333249999999995
1110,-0.00047925000000000745
1111,0.0029582499999999887
1112,-0.001104250000000008
1113,0.0038957499999999895
1114,-0.0026667500000000025
1115,0.006708249999999992
1116,-0.008916750000000005
1117,0.034520749999999996
1118,0.09233325
1119,0.07514575
1120,0.08483325
1121,0.07827074999999999
1122,0.08327074999999999
1123,0.07952074999999999
1124,0.08233325
1125,0.08014574999999999
1126,0.08139574999999999
1127,0.08108325
1128,0.08077074999999999
1129,0.08202074999999999
1130,0.07952074999999999
1131,0.08358325
1132,0.07670824999999999
1133,0.08983325
1134,0.04889574999999999
1135,-0.011416750000000007
1136,0.008583249999999994
1137,-0.004229250000000011
1138,0.005458249999999991
1139,-0.0026667500000000094
1140,0.004208249999999997
1141,-0.0017292500000000086
1142,0.003583249999999996
1143,-0.0014167500000000083
1144,0.003270749999999996
1145,-0.001104250000000008
1146,0.003270749999999996
1147,-0.0007917500000000077
1148,0.0029582499999999956
1149,-0.0007917500000000077
1150,0.0026457499999999953
1151,-0.0007917500000000077
1152,0.0029582499999999956
1153,-0.0007917500000000077
1154,0.0029582499999999956
1155,-0.0007917500000000077
1156,0.0029582499999999956
1157,-0.0007917500000000077
1158,0.003270749999999996
1159,-0.001104250000000008
1160,0.003583249999999996
1161,-0.002041750000000009
1162,0.0051457499999999975
1163,-0.004541750000000004
1164,0.010770749999999996
1165,-0.03204175
1166,-0.09079175
1167,-0.07204175000000002
1168,-0.08391675000000001
1169,-0.07485425000000001
1170,-0.08266675000000001
1171,-0.07516675
1172,-0.08297925
1173,-0.07454175
1174,-0.08391675000000001
1175,-0.07235425000000001
1176,-0.09016674999999999
1177,-0.044229250000000005
1178,0.011395749999999993
1179,-0.004229250000000004
1180,0.0038957499999999964
1181,-0.0007917500000000077
1182,0.002333249999999995
1183,0.0007707499999999937
1184,0.001083249999999994
1185,0.0017082499999999945
1186,-0.00016675000000000717
1187,0.0029582499999999887
1188,-0.002041750000000009
1189,0.0060832499999999914
1190,-0.008604250000000008
1191,0.03452074999999999
1192,0.09233324999999999
1193,0.07545824999999999
1194,0.08420825
1195,0.07983325
1196,0.07983325
1197,0.08702074999999998
1198,0.05139574999999999
1199,-0.013916750000000009
1200,0.010770749999999996
1201,-0.006416750000000006
1202,0.007645749999999993
1203,-0.004854250000000004
1204,0.006395749999999992
1205,-0.0039167500000000105
1206,0.0060832499999999914
1207,-0.0036042500000000102
1208,0.005770749999999991
1209,-0.0036042500000000102
1210,0.005458249999999991
1211,-0.0036042500000000102
1212,0.005770749999999991
1213,-0.0036042500000000102
1214,0.005770749999999991
1215,-0.004229250000000011
1216,0.006708249999999992
1217,-0.005166750000000012
1218,0.007958249999999993
1219,-0.007354250000000007
