TIMESTAMPS,TIMES,FILES
1749121313,2025-06-05 13:01:53,scope2__ALL_20250605130152353.csv
1749121314,2025-06-05 13:01:54,scope2__ALL_20250605130153726.csv
1749121315,2025-06-05 13:01:55,scope2__ALL_20250605130154685.csv
1749121316,2025-06-05 13:01:56,scope2__ALL_20250605130155784.csv
1749121317,2025-06-05 13:01:57,scope2__ALL_20250605130156748.csv
1749121318,2025-06-05 13:01:58,scope2__ALL_20250605130157691.csv
1749121319,2025-06-05 13:01:59,scope2__ALL_20250605130158760.csv
1749121320,2025-06-05 13:02:00,scope2__ALL_20250605130159636.csv
1749121331,2025-06-05 13:02:11,scope2__ALL_20250605130210707.csv
1749121332,2025-06-05 13:02:12,scope2__ALL_20250605130211045.csv
1749122459,2025-06-05 13:20:59,scope2__ALL_20250605132058455.csv
1749122467,2025-06-05 13:21:07,scope2__ALL_20250605132106755.csv
1749122491,2025-06-05 13:21:31,scope2__ALL_20250605132130755.csv
1749122515,2025-06-05 13:21:55,scope2__ALL_20250605132154753.csv
1749122539,2025-06-05 13:22:19,scope2__ALL_20250605132218754.csv
1749122563,2025-06-05 13:22:43,scope2__ALL_20250605132242760.csv
1749122587,2025-06-05 13:23:07,scope2__ALL_20250605132306755.csv
1749122611,2025-06-05 13:23:31,scope2__ALL_20250605132330761.csv
1749122635,2025-06-05 13:23:55,scope2__ALL_20250605132354759.csv
1749122659,2025-06-05 13:24:19,scope2__ALL_20250605132418753.csv
1749122683,2025-06-05 13:24:43,scope2__ALL_20250605132442763.csv
1749122707,2025-06-05 13:25:07,scope2__ALL_20250605132506753.csv
1749122731,2025-06-05 13:25:31,scope2__ALL_20250605132530762.csv
1749122755,2025-06-05 13:25:55,scope2__ALL_20250605132554753.csv
1749122779,2025-06-05 13:26:19,scope2__ALL_20250605132618754.csv
1749122803,2025-06-05 13:26:43,scope2__ALL_20250605132642761.csv
1749122827,2025-06-05 13:27:07,scope2__ALL_20250605132706754.csv
1749122851,2025-06-05 13:27:31,scope2__ALL_20250605132730760.csv
1749122875,2025-06-05 13:27:55,scope2__ALL_20250605132754754.csv
1749122899,2025-06-05 13:28:19,scope2__ALL_20250605132818753.csv
1749122923,2025-06-05 13:28:43,scope2__ALL_20250605132842763.csv
1749122947,2025-06-05 13:29:07,scope2__ALL_20250605132906754.csv
1749122971,2025-06-05 13:29:31,scope2__ALL_20250605132930763.csv
1749122995,2025-06-05 13:29:55,scope2__ALL_20250605132954753.csv
1749123019,2025-06-05 13:30:19,scope2__ALL_20250605133018809.csv
1749123043,2025-06-05 13:30:43,scope2__ALL_20250605133042760.csv
1749123067,2025-06-05 13:31:07,scope2__ALL_20250605133106755.csv
1749123091,2025-06-05 13:31:31,scope2__ALL_20250605133130761.csv
1749123115,2025-06-05 13:31:55,scope2__ALL_20250605133154754.csv
1749123139,2025-06-05 13:32:19,scope2__ALL_20250605133218798.csv
1749123163,2025-06-05 13:32:43,scope2__ALL_20250605133242762.csv
1749123187,2025-06-05 13:33:07,scope2__ALL_20250605133306754.csv
1749123211,2025-06-05 13:33:31,scope2__ALL_20250605133330765.csv
1749123235,2025-06-05 13:33:55,scope2__ALL_20250605133354755.csv
1749123259,2025-06-05 13:34:19,scope2__ALL_20250605133418755.csv
1749123283,2025-06-05 13:34:43,scope2__ALL_20250605133442764.csv
1749123307,2025-06-05 13:35:07,scope2__ALL_20250605133506757.csv
1749123331,2025-06-05 13:35:31,scope2__ALL_20250605133530764.csv
1749123355,2025-06-05 13:35:55,scope2__ALL_20250605133554759.csv
1749123379,2025-06-05 13:36:19,scope2__ALL_20250605133618758.csv
1749123403,2025-06-05 13:36:43,scope2__ALL_20250605133642762.csv
1749123427,2025-06-05 13:37:07,scope2__ALL_20250605133706754.csv
1749123451,2025-06-05 13:37:31,scope2__ALL_20250605133730763.csv
1749123475,2025-06-05 13:37:55,scope2__ALL_20250605133754754.csv
1749123499,2025-06-05 13:38:19,scope2__ALL_20250605133818754.csv
1749123523,2025-06-05 13:38:43,scope2__ALL_20250605133842762.csv
1749123547,2025-06-05 13:39:07,scope2__ALL_20250605133906754.csv
1749123571,2025-06-05 13:39:31,scope2__ALL_20250605133930762.csv
1749123595,2025-06-05 13:39:55,scope2__ALL_20250605133954754.csv
1749123619,2025-06-05 13:40:19,scope2__ALL_20250605134018755.csv
1749123643,2025-06-05 13:40:43,scope2__ALL_20250605134042765.csv
1749123667,2025-06-05 13:41:07,scope2__ALL_20250605134106754.csv
1749123691,2025-06-05 13:41:31,scope2__ALL_20250605134130763.csv
1749123715,2025-06-05 13:41:55,scope2__ALL_20250605134154753.csv
1749123740,2025-06-05 13:42:20,scope2__ALL_20250605134218756.csv
1749123763,2025-06-05 13:42:43,scope2__ALL_20250605134242761.csv
1749123787,2025-06-05 13:43:07,scope2__ALL_20250605134306754.csv
1749123811,2025-06-05 13:43:31,scope2__ALL_20250605134330761.csv
1749123835,2025-06-05 13:43:55,scope2__ALL_20250605134354754.csv
1749123859,2025-06-05 13:44:19,scope2__ALL_20250605134418754.csv
1749123883,2025-06-05 13:44:43,scope2__ALL_20250605134442761.csv
1749123907,2025-06-05 13:45:07,scope2__ALL_20250605134506753.csv
1749123931,2025-06-05 13:45:31,scope2__ALL_20250605134530764.csv
1749123955,2025-06-05 13:45:55,scope2__ALL_20250605134554765.csv
1749123979,2025-06-05 13:46:19,scope2__ALL_20250605134618755.csv
1749124003,2025-06-05 13:46:43,scope2__ALL_20250605134642763.csv
1749124027,2025-06-05 13:47:07,scope2__ALL_20250605134706755.csv
1749124051,2025-06-05 13:47:31,scope2__ALL_20250605134730762.csv
1749124075,2025-06-05 13:47:55,scope2__ALL_20250605134754756.csv
1749124099,2025-06-05 13:48:19,scope2__ALL_20250605134818754.csv
1749124123,2025-06-05 13:48:43,scope2__ALL_20250605134842763.csv
1749124147,2025-06-05 13:49:07,scope2__ALL_20250605134906758.csv
1749124171,2025-06-05 13:49:31,scope2__ALL_20250605134930765.csv
1749124195,2025-06-05 13:49:55,scope2__ALL_20250605134954753.csv
1749124219,2025-06-05 13:50:19,scope2__ALL_20250605135018754.csv
1749124243,2025-06-05 13:50:43,scope2__ALL_20250605135042760.csv
1749124267,2025-06-05 13:51:07,scope2__ALL_20250605135106760.csv
1749124291,2025-06-05 13:51:31,scope2__ALL_20250605135130760.csv
1749124315,2025-06-05 13:51:55,scope2__ALL_20250605135154755.csv
1749124339,2025-06-05 13:52:19,scope2__ALL_20250605135218754.csv
1749124363,2025-06-05 13:52:43,scope2__ALL_20250605135242759.csv
1749124387,2025-06-05 13:53:07,scope2__ALL_20250605135306755.csv
1749124411,2025-06-05 13:53:31,scope2__ALL_20250605135330760.csv
1749124435,2025-06-05 13:53:55,scope2__ALL_20250605135354757.csv
1749124459,2025-06-05 13:54:19,scope2__ALL_20250605135418756.csv
1749124483,2025-06-05 13:54:43,scope2__ALL_20250605135442762.csv
1749124507,2025-06-05 13:55:07,scope2__ALL_20250605135506756.csv
1749124531,2025-06-05 13:55:31,scope2__ALL_20250605135530766.csv
1749124555,2025-06-05 13:55:55,scope2__ALL_20250605135554753.csv
1749124579,2025-06-05 13:56:19,scope2__ALL_20250605135618792.csv
1749124603,2025-06-05 13:56:43,scope2__ALL_20250605135642760.csv
1749124627,2025-06-05 13:57:07,scope2__ALL_20250605135706758.csv
1749124651,2025-06-05 13:57:31,scope2__ALL_20250605135730761.csv
1749124675,2025-06-05 13:57:55,scope2__ALL_20250605135754754.csv
1749124699,2025-06-05 13:58:19,scope2__ALL_20250605135818753.csv
1749124723,2025-06-05 13:58:43,scope2__ALL_20250605135842760.csv
1749124747,2025-06-05 13:59:07,scope2__ALL_20250605135906754.csv
1749124771,2025-06-05 13:59:31,scope2__ALL_20250605135930761.csv
1749124795,2025-06-05 13:59:55,scope2__ALL_20250605135954756.csv
1749124819,2025-06-05 14:00:19,scope2__ALL_20250605140018754.csv
1749124843,2025-06-05 14:00:43,scope2__ALL_20250605140042760.csv
1749124867,2025-06-05 14:01:07,scope2__ALL_20250605140106755.csv
1749124891,2025-06-05 14:01:31,scope2__ALL_20250605140130762.csv
1749124915,2025-06-05 14:01:55,scope2__ALL_20250605140154753.csv
1749124939,2025-06-05 14:02:19,scope2__ALL_20250605140218754.csv
1749124963,2025-06-05 14:02:43,scope2__ALL_20250605140242762.csv
1749124987,2025-06-05 14:03:07,scope2__ALL_20250605140306755.csv
1749125011,2025-06-05 14:03:31,scope2__ALL_20250605140330761.csv
1749125035,2025-06-05 14:03:55,scope2__ALL_20250605140354755.csv
1749125059,2025-06-05 14:04:19,scope2__ALL_20250605140418752.csv
1749125083,2025-06-05 14:04:43,scope2__ALL_20250605140442762.csv
1749125108,2025-06-05 14:05:08,scope2__ALL_20250605140506754.csv
1749125131,2025-06-05 14:05:31,scope2__ALL_20250605140530763.csv
1749125155,2025-06-05 14:05:55,scope2__ALL_20250605140554770.csv
1749125179,2025-06-05 14:06:19,scope2__ALL_20250605140618753.csv
1749125203,2025-06-05 14:06:43,scope2__ALL_20250605140642761.csv
1749125227,2025-06-05 14:07:07,scope2__ALL_20250605140706753.csv
1749125251,2025-06-05 14:07:31,scope2__ALL_20250605140730761.csv
1749125275,2025-06-05 14:07:55,scope2__ALL_20250605140754754.csv
1749125299,2025-06-05 14:08:19,scope2__ALL_20250605140818754.csv
1749125323,2025-06-05 14:08:43,scope2__ALL_20250605140842760.csv
1749125347,2025-06-05 14:09:07,scope2__ALL_20250605140906755.csv
1749125371,2025-06-05 14:09:31,scope2__ALL_20250605140930761.csv
1749125395,2025-06-05 14:09:55,scope2__ALL_20250605140954756.csv
1749125419,2025-06-05 14:10:19,scope2__ALL_20250605141018754.csv
1749125443,2025-06-05 14:10:43,scope2__ALL_20250605141042763.csv
1749125467,2025-06-05 14:11:07,scope2__ALL_20250605141106754.csv
1749125491,2025-06-05 14:11:31,scope2__ALL_20250605141130765.csv
1749125515,2025-06-05 14:11:55,scope2__ALL_20250605141154754.csv
1749125539,2025-06-05 14:12:19,scope2__ALL_20250605141218754.csv
1749125563,2025-06-05 14:12:43,scope2__ALL_20250605141242761.csv
1749125587,2025-06-05 14:13:07,scope2__ALL_20250605141306756.csv
1749125611,2025-06-05 14:13:31,scope2__ALL_20250605141330792.csv
1749125635,2025-06-05 14:13:55,scope2__ALL_20250605141354755.csv
1749125659,2025-06-05 14:14:19,scope2__ALL_20250605141418754.csv
1749125683,2025-06-05 14:14:43,scope2__ALL_20250605141442761.csv
1749125707,2025-06-05 14:15:07,scope2__ALL_20250605141506754.csv
1749125731,2025-06-05 14:15:31,scope2__ALL_20250605141530804.csv
1749125755,2025-06-05 14:15:55,scope2__ALL_20250605141554756.csv
1749125779,2025-06-05 14:16:19,scope2__ALL_20250605141618753.csv
1749125803,2025-06-05 14:16:43,scope2__ALL_20250605141642762.csv
1749125827,2025-06-05 14:17:07,scope2__ALL_20250605141706754.csv
1749125851,2025-06-05 14:17:31,scope2__ALL_20250605141730760.csv
1749125875,2025-06-05 14:17:55,scope2__ALL_20250605141754753.csv
1749125899,2025-06-05 14:18:19,scope2__ALL_20250605141818756.csv
1749125923,2025-06-05 14:18:43,scope2__ALL_20250605141842762.csv
1749125947,2025-06-05 14:19:07,scope2__ALL_20250605141906756.csv
1749125971,2025-06-05 14:19:31,scope2__ALL_20250605141930761.csv
1749125995,2025-06-05 14:19:55,scope2__ALL_20250605141954755.csv
1749126019,2025-06-05 14:20:19,scope2__ALL_20250605142018753.csv
1749126043,2025-06-05 14:20:43,scope2__ALL_20250605142042761.csv
1749126067,2025-06-05 14:21:07,scope2__ALL_20250605142106754.csv
1749126091,2025-06-05 14:21:31,scope2__ALL_20250605142130813.csv
1749126115,2025-06-05 14:21:55,scope2__ALL_20250605142154753.csv
1749126139,2025-06-05 14:22:19,scope2__ALL_20250605142218755.csv
1749126163,2025-06-05 14:22:43,scope2__ALL_20250605142242760.csv
1749126187,2025-06-05 14:23:07,scope2__ALL_20250605142306755.csv
1749126211,2025-06-05 14:23:31,scope2__ALL_20250605142330761.csv
1749126235,2025-06-05 14:23:55,scope2__ALL_20250605142354757.csv
1749126259,2025-06-05 14:24:19,scope2__ALL_20250605142418777.csv
1749126283,2025-06-05 14:24:43,scope2__ALL_20250605142442762.csv
1749126307,2025-06-05 14:25:07,scope2__ALL_20250605142506754.csv
1749126331,2025-06-05 14:25:31,scope2__ALL_20250605142530765.csv
1749126355,2025-06-05 14:25:55,scope2__ALL_20250605142554754.csv
1749126379,2025-06-05 14:26:19,scope2__ALL_20250605142618757.csv
1749126403,2025-06-05 14:26:43,scope2__ALL_20250605142642760.csv
1749126427,2025-06-05 14:27:07,scope2__ALL_20250605142706756.csv
1749126451,2025-06-05 14:27:31,scope2__ALL_20250605142730761.csv
1749126475,2025-06-05 14:27:55,scope2__ALL_20250605142754756.csv
1749126499,2025-06-05 14:28:19,scope2__ALL_20250605142818754.csv
1749126523,2025-06-05 14:28:43,scope2__ALL_20250605142842763.csv
1749126547,2025-06-05 14:29:07,scope2__ALL_20250605142906754.csv
1749126571,2025-06-05 14:29:31,scope2__ALL_20250605142930766.csv
1749126595,2025-06-05 14:29:55,scope2__ALL_20250605142954754.csv
1749126619,2025-06-05 14:30:19,scope2__ALL_20250605143018757.csv
1749126643,2025-06-05 14:30:43,scope2__ALL_20250605143042759.csv
1749126667,2025-06-05 14:31:07,scope2__ALL_20250605143106756.csv
1749126691,2025-06-05 14:31:31,scope2__ALL_20250605143130761.csv
1749126715,2025-06-05 14:31:55,scope2__ALL_20250605143154754.csv
1749126739,2025-06-05 14:32:19,scope2__ALL_20250605143218753.csv
1749126763,2025-06-05 14:32:43,scope2__ALL_20250605143242792.csv
1749126787,2025-06-05 14:33:07,scope2__ALL_20250605143306754.csv
1749126811,2025-06-05 14:33:31,scope2__ALL_20250605143330761.csv
1749126835,2025-06-05 14:33:55,scope2__ALL_20250605143354756.csv
1749126859,2025-06-05 14:34:19,scope2__ALL_20250605143418754.csv
1749126883,2025-06-05 14:34:43,scope2__ALL_20250605143442763.csv
1749126907,2025-06-05 14:35:07,scope2__ALL_20250605143506754.csv
1749126931,2025-06-05 14:35:31,scope2__ALL_20250605143530760.csv
1749126955,2025-06-05 14:35:55,scope2__ALL_20250605143554755.csv
1749126979,2025-06-05 14:36:19,scope2__ALL_20250605143618758.csv
1749127003,2025-06-05 14:36:43,scope2__ALL_20250605143642761.csv
1749127027,2025-06-05 14:37:07,scope2__ALL_20250605143706754.csv
1749127051,2025-06-05 14:37:31,scope2__ALL_20250605143730761.csv
1749127075,2025-06-05 14:37:55,scope2__ALL_20250605143754755.csv
1749127099,2025-06-05 14:38:19,scope2__ALL_20250605143818754.csv
1749127123,2025-06-05 14:38:43,scope2__ALL_20250605143842763.csv
1749127147,2025-06-05 14:39:07,scope2__ALL_20250605143906755.csv
1749127171,2025-06-05 14:39:31,scope2__ALL_20250605143930762.csv
1749127195,2025-06-05 14:39:55,scope2__ALL_20250605143954754.csv
1749127219,2025-06-05 14:40:19,scope2__ALL_20250605144018757.csv
1749127243,2025-06-05 14:40:43,scope2__ALL_20250605144042759.csv
1749127267,2025-06-05 14:41:07,scope2__ALL_20250605144106756.csv
1749127291,2025-06-05 14:41:31,scope2__ALL_20250605144130762.csv
1749127315,2025-06-05 14:41:55,scope2__ALL_20250605144154755.csv
1749127339,2025-06-05 14:42:19,scope2__ALL_20250605144218753.csv
1749127363,2025-06-05 14:42:43,scope2__ALL_20250605144242764.csv
1749127387,2025-06-05 14:43:07,scope2__ALL_20250605144306756.csv
1749127411,2025-06-05 14:43:31,scope2__ALL_20250605144330761.csv
1749127435,2025-06-05 14:43:55,scope2__ALL_20250605144354755.csv
1749127459,2025-06-05 14:44:19,scope2__ALL_20250605144418754.csv
1749127483,2025-06-05 14:44:43,scope2__ALL_20250605144442764.csv
1749127507,2025-06-05 14:45:07,scope2__ALL_20250605144506753.csv
1749127531,2025-06-05 14:45:31,scope2__ALL_20250605144530763.csv
1749127555,2025-06-05 14:45:55,scope2__ALL_20250605144554753.csv
1749127579,2025-06-05 14:46:19,scope2__ALL_20250605144618781.csv
1749127603,2025-06-05 14:46:43,scope2__ALL_20250605144642761.csv
1749127627,2025-06-05 14:47:07,scope2__ALL_20250605144706755.csv
1749127651,2025-06-05 14:47:31,scope2__ALL_20250605144730761.csv
1749127675,2025-06-05 14:47:55,scope2__ALL_20250605144754754.csv
1749127699,2025-06-05 14:48:19,scope2__ALL_20250605144818754.csv
1749127723,2025-06-05 14:48:43,scope2__ALL_20250605144842764.csv
1749127747,2025-06-05 14:49:07,scope2__ALL_20250605144906756.csv
1749127771,2025-06-05 14:49:31,scope2__ALL_20250605144930767.csv
1749127795,2025-06-05 14:49:55,scope2__ALL_20250605144954783.csv
1749127819,2025-06-05 14:50:19,scope2__ALL_20250605145018759.csv
1749127843,2025-06-05 14:50:43,scope2__ALL_20250605145042762.csv
1749127867,2025-06-05 14:51:07,scope2__ALL_20250605145106755.csv
1749127891,2025-06-05 14:51:31,scope2__ALL_20250605145130766.csv
1749127915,2025-06-05 14:51:55,scope2__ALL_20250605145154755.csv
1749127939,2025-06-05 14:52:19,scope2__ALL_20250605145218756.csv
1749127963,2025-06-05 14:52:43,scope2__ALL_20250605145242763.csv
1749127987,2025-06-05 14:53:07,scope2__ALL_20250605145306753.csv
1749128011,2025-06-05 14:53:31,scope2__ALL_20250605145330764.csv
1749128035,2025-06-05 14:53:55,scope2__ALL_20250605145354753.csv
1749128059,2025-06-05 14:54:19,scope2__ALL_20250605145418756.csv
1749128083,2025-06-05 14:54:43,scope2__ALL_20250605145442760.csv
1749128107,2025-06-05 14:55:07,scope2__ALL_20250605145506757.csv
1749128131,2025-06-05 14:55:31,scope2__ALL_20250605145530763.csv
1749128155,2025-06-05 14:55:55,scope2__ALL_20250605145554755.csv
1749128179,2025-06-05 14:56:19,scope2__ALL_20250605145618753.csv
1749128203,2025-06-05 14:56:43,scope2__ALL_20250605145642763.csv
1749128227,2025-06-05 14:57:07,scope2__ALL_20250605145706754.csv
1749128251,2025-06-05 14:57:31,scope2__ALL_20250605145730762.csv
1749128275,2025-06-05 14:57:55,scope2__ALL_20250605145754755.csv
1749128299,2025-06-05 14:58:19,scope2__ALL_20250605145818756.csv
1749128323,2025-06-05 14:58:43,scope2__ALL_20250605145842766.csv
1749128347,2025-06-05 14:59:07,scope2__ALL_20250605145906759.csv
1749128371,2025-06-05 14:59:31,scope2__ALL_20250605145930761.csv
1749128395,2025-06-05 14:59:55,scope2__ALL_20250605145954755.csv
1749128419,2025-06-05 15:00:19,scope2__ALL_20250605150018754.csv
1749128443,2025-06-05 15:00:43,scope2__ALL_20250605150042797.csv
1749128467,2025-06-05 15:01:07,scope2__ALL_20250605150106753.csv
1749128491,2025-06-05 15:01:31,scope2__ALL_20250605150130761.csv
1749128515,2025-06-05 15:01:55,scope2__ALL_20250605150154753.csv
1749128539,2025-06-05 15:02:19,scope2__ALL_20250605150218754.csv
1749128563,2025-06-05 15:02:43,scope2__ALL_20250605150242762.csv
1749128587,2025-06-05 15:03:07,scope2__ALL_20250605150306754.csv
1749128611,2025-06-05 15:03:31,scope2__ALL_20250605150330761.csv
1749128635,2025-06-05 15:03:55,scope2__ALL_20250605150354753.csv
1749128659,2025-06-05 15:04:19,scope2__ALL_20250605150418757.csv
1749128683,2025-06-05 15:04:43,scope2__ALL_20250605150442761.csv
1749128707,2025-06-05 15:05:07,scope2__ALL_20250605150506759.csv
1749128731,2025-06-05 15:05:31,scope2__ALL_20250605150530760.csv
1749128755,2025-06-05 15:05:55,scope2__ALL_20250605150554755.csv
1749128779,2025-06-05 15:06:19,scope2__ALL_20250605150618793.csv
1749128803,2025-06-05 15:06:43,scope2__ALL_20250605150642764.csv
1749128827,2025-06-05 15:07:07,scope2__ALL_20250605150706754.csv
1749128851,2025-06-05 15:07:31,scope2__ALL_20250605150730763.csv
1749128875,2025-06-05 15:07:55,scope2__ALL_20250605150754754.csv
1749128899,2025-06-05 15:08:19,scope2__ALL_20250605150818757.csv
1749128923,2025-06-05 15:08:43,scope2__ALL_20250605150842761.csv
1749128947,2025-06-05 15:09:07,scope2__ALL_20250605150906755.csv
1749128971,2025-06-05 15:09:31,scope2__ALL_20250605150930760.csv
1749128995,2025-06-05 15:09:55,scope2__ALL_20250605150954755.csv
1749129019,2025-06-05 15:10:19,scope2__ALL_20250605151018754.csv
1749129043,2025-06-05 15:10:43,scope2__ALL_20250605151042764.csv
1749129067,2025-06-05 15:11:07,scope2__ALL_20250605151106756.csv
1749129091,2025-06-05 15:11:31,scope2__ALL_20250605151130763.csv
1749129115,2025-06-05 15:11:55,scope2__ALL_20250605151154754.csv
1749129139,2025-06-05 15:12:19,scope2__ALL_20250605151218756.csv
1749129163,2025-06-05 15:12:43,scope2__ALL_20250605151242760.csv
1749129187,2025-06-05 15:13:07,scope2__ALL_20250605151306794.csv
1749129211,2025-06-05 15:13:31,scope2__ALL_20250605151330762.csv
1749129235,2025-06-05 15:13:55,scope2__ALL_20250605151354754.csv
1749129259,2025-06-05 15:14:19,scope2__ALL_20250605151418754.csv
1749129283,2025-06-05 15:14:43,scope2__ALL_20250605151442762.csv
1749129307,2025-06-05 15:15:07,scope2__ALL_20250605151506754.csv
1749129331,2025-06-05 15:15:31,scope2__ALL_20250605151530763.csv
1749129355,2025-06-05 15:15:55,scope2__ALL_20250605151554754.csv
1749129379,2025-06-05 15:16:19,scope2__ALL_20250605151618753.csv
1749129403,2025-06-05 15:16:43,scope2__ALL_20250605151642760.csv
1749129427,2025-06-05 15:17:07,scope2__ALL_20250605151706754.csv
1749129451,2025-06-05 15:17:31,scope2__ALL_20250605151730760.csv
1749129475,2025-06-05 15:17:55,scope2__ALL_20250605151754753.csv
1749129499,2025-06-05 15:18:19,scope2__ALL_20250605151818754.csv
1749129523,2025-06-05 15:18:43,scope2__ALL_20250605151842762.csv
1749129547,2025-06-05 15:19:07,scope2__ALL_20250605151906754.csv
1749129571,2025-06-05 15:19:31,scope2__ALL_20250605151930762.csv
1749129595,2025-06-05 15:19:55,scope2__ALL_20250605151954752.csv
1749129619,2025-06-05 15:20:19,scope2__ALL_20250605152018755.csv
1749129643,2025-06-05 15:20:43,scope2__ALL_20250605152042759.csv
1749129667,2025-06-05 15:21:07,scope2__ALL_20250605152106755.csv
1749129691,2025-06-05 15:21:31,scope2__ALL_20250605152130762.csv
1749129715,2025-06-05 15:21:55,scope2__ALL_20250605152154754.csv
1749129739,2025-06-05 15:22:19,scope2__ALL_20250605152218753.csv
1749129763,2025-06-05 15:22:43,scope2__ALL_20250605152242764.csv
1749129787,2025-06-05 15:23:07,scope2__ALL_20250605152306755.csv
1749129811,2025-06-05 15:23:31,scope2__ALL_20250605152330764.csv
1749129835,2025-06-05 15:23:55,scope2__ALL_20250605152354754.csv
1749129859,2025-06-05 15:24:19,scope2__ALL_20250605152418754.csv
1749129883,2025-06-05 15:24:43,scope2__ALL_20250605152442762.csv
1749129907,2025-06-05 15:25:07,scope2__ALL_20250605152506752.csv
1749129931,2025-06-05 15:25:31,scope2__ALL_20250605152530761.csv
1749129955,2025-06-05 15:25:55,scope2__ALL_20250605152554754.csv
1749129979,2025-06-05 15:26:19,scope2__ALL_20250605152618769.csv
1749130003,2025-06-05 15:26:43,scope2__ALL_20250605152642761.csv
1749130027,2025-06-05 15:27:07,scope2__ALL_20250605152706755.csv
1749130051,2025-06-05 15:27:31,scope2__ALL_20250605152730761.csv
1749130075,2025-06-05 15:27:55,scope2__ALL_20250605152754757.csv
1749130099,2025-06-05 15:28:19,scope2__ALL_20250605152818753.csv
1749130123,2025-06-05 15:28:43,scope2__ALL_20250605152842761.csv
1749130147,2025-06-05 15:29:07,scope2__ALL_20250605152906753.csv
1749130171,2025-06-05 15:29:31,scope2__ALL_20250605152930760.csv
1749130195,2025-06-05 15:29:55,scope2__ALL_20250605152954755.csv
1749130219,2025-06-05 15:30:19,scope2__ALL_20250605153018753.csv
1749130243,2025-06-05 15:30:43,scope2__ALL_20250605153042763.csv
1749130267,2025-06-05 15:31:07,scope2__ALL_20250605153106753.csv
1749130291,2025-06-05 15:31:31,scope2__ALL_20250605153130763.csv
1749130315,2025-06-05 15:31:55,scope2__ALL_20250605153154753.csv
1749130339,2025-06-05 15:32:19,scope2__ALL_20250605153218753.csv
1749130363,2025-06-05 15:32:43,scope2__ALL_20250605153242760.csv
1749130387,2025-06-05 15:33:07,scope2__ALL_20250605153306753.csv
1749130411,2025-06-05 15:33:31,scope2__ALL_20250605153330760.csv
1749130435,2025-06-05 15:33:55,scope2__ALL_20250605153354755.csv
1749130459,2025-06-05 15:34:19,scope2__ALL_20250605153418753.csv
1749130483,2025-06-05 15:34:43,scope2__ALL_20250605153442762.csv
1749130507,2025-06-05 15:35:07,scope2__ALL_20250605153506753.csv
1749130531,2025-06-05 15:35:31,scope2__ALL_20250605153530765.csv
1749130555,2025-06-05 15:35:55,scope2__ALL_20250605153554775.csv
1749130579,2025-06-05 15:36:19,scope2__ALL_20250605153618754.csv
1749130603,2025-06-05 15:36:43,scope2__ALL_20250605153642761.csv
1749130627,2025-06-05 15:37:07,scope2__ALL_20250605153706756.csv
1749130651,2025-06-05 15:37:31,scope2__ALL_20250605153730760.csv
1749130675,2025-06-05 15:37:55,scope2__ALL_20250605153754756.csv
1749130699,2025-06-05 15:38:19,scope2__ALL_20250605153818754.csv
1749130723,2025-06-05 15:38:43,scope2__ALL_20250605153842761.csv
1749130747,2025-06-05 15:39:07,scope2__ALL_20250605153906755.csv
1749130771,2025-06-05 15:39:31,scope2__ALL_20250605153930762.csv
1749130795,2025-06-05 15:39:55,scope2__ALL_20250605153954754.csv
1749130819,2025-06-05 15:40:19,scope2__ALL_20250605154018757.csv
1749130843,2025-06-05 15:40:43,scope2__ALL_20250605154042760.csv
1749130867,2025-06-05 15:41:07,scope2__ALL_20250605154106757.csv
1749130891,2025-06-05 15:41:31,scope2__ALL_20250605154130761.csv
1749130915,2025-06-05 15:41:55,scope2__ALL_20250605154154756.csv
1749130939,2025-06-05 15:42:19,scope2__ALL_20250605154218754.csv
1749130963,2025-06-05 15:42:43,scope2__ALL_20250605154242781.csv
1749130987,2025-06-05 15:43:07,scope2__ALL_20250605154306753.csv
1749131011,2025-06-05 15:43:31,scope2__ALL_20250605154330765.csv
1749131035,2025-06-05 15:43:55,scope2__ALL_20250605154354754.csv
1749147772,2025-06-05 20:22:52,scope2__ALL_20250605202251223.csv
1749147796,2025-06-05 20:23:16,scope2__ALL_20250605202315163.csv
1749147820,2025-06-05 20:23:40,scope2__ALL_20250605202339221.csv
1749147844,2025-06-05 20:24:04,scope2__ALL_20250605202403154.csv
1749147868,2025-06-05 20:24:28,scope2__ALL_20250605202427157.csv
1749147887,2025-06-05 20:24:47,scope2__ALL_20250605202446434.csv
1749147892,2025-06-05 20:24:52,scope2__ALL_20250605202451154.csv
1749147916,2025-06-05 20:25:16,scope2__ALL_20250605202515154.csv
1749148132,2025-06-05 20:28:52,scope2__ALL_20250605202851161.csv
1749148468,2025-06-05 20:34:28,scope2__ALL_20250605203427165.csv
1749148540,2025-06-05 20:35:40,scope2__ALL_20250605203539166.csv
1749148780,2025-06-05 20:39:40,scope2__ALL_20250605203939162.csv
1749148852,2025-06-05 20:40:52,scope2__ALL_20250605204051165.csv
1749148972,2025-06-05 20:42:52,scope2__ALL_20250605204251162.csv
1749149140,2025-06-05 20:45:40,scope2__ALL_20250605204539165.csv
1749149212,2025-06-05 20:46:52,scope2__ALL_20250605204651162.csv
1749149284,2025-06-05 20:48:04,scope2__ALL_20250605204803161.csv
1749149356,2025-06-05 20:49:16,scope2__ALL_20250605204915162.csv
1749149428,2025-06-05 20:50:28,scope2__ALL_20250605205027162.csv
